timestamp,source,headline,content,category,location,credibility_score,word_count,has_image,shares
2025-05-08 09:50:27.355953,CNN-News18,Latest Technology updates in Hyderabad,Latest Technology updates in Hyderabad. Consequatur optio aut eveniet sit. Labore illo deserunt. Voluptatem tempore veniam temporibus. Asperiores quis itaque alias. Omnis odit qui aut commodi placeat. Blanditiis doloribus minus consectetur.,Technology,Hyderabad,0.7166120483923134,31,False,799
2025-05-29 18:21:02.717675,News18,Education news from Thane,Education news from Thane. Animi illum ducimus voluptatum. Numquam exercitationem iste molestias. Vitae atque sapiente magnam. Labore quae sint dolore voluptates velit eligendi. Asperiores rem molestiae aspernatur minus dolorem. Unde nulla esse eius alias deleniti.,Education,Thane,0.5963966411570716,35,False,921
2025-05-14 16:55:55.703375,Times of India,Latest Entertainment updates in Jaipur,Latest Entertainment updates in Jaipur. Porro temporibus occaecati odit tenetur vel. Minima itaque natus laborum. Et explicabo magnam dicta ad fuga. Alias quia alias aperiam perferendis quos. Soluta distinctio animi.,Entertainment,Jaipur,0.6787234354443441,30,False,495
2025-05-05 01:19:01.297172,CNN-News18,Crime news from Chennai,Crime news from Chennai. Iste a inventore eius odio. Amet modi quos asperiores molestias et atque. Iusto ab doloribus fuga ad sit eum. Debitis ducimus reiciendis odio labore adipisci molestias. Officiis nihil quo nobis error. Dolor voluptatibus aspernatur rerum maiores sint soluta architecto. Aliquam ipsam vel omnis libero voluptate nihil.,Crime,Chennai,0.8790626739346952,50,True,588
2025-05-06 11:39:48.858159,Republic TV,Health development in Jaipur,Health development in Jaipur. Rerum optio natus eos necessitatibus nemo vitae quia. Quis amet iusto debitis. Nesciunt nesciunt doloribus officiis commodi ipsa.,Health,Jaipur,0.5625538596172945,22,False,31
2025-05-25 22:04:46.146809,News18,Latest Technology updates in Agra,Latest Technology updates in Agra. Quasi voluptas reiciendis iure vero reiciendis. At fugit aliquid cum. Voluptate odit ab ad. Minima quam perferendis similique. Quae reiciendis veritatis et in dolore nulla placeat. Illum quisquam perspiciatis omnis facere iusto tempora. Ratione ipsa recusandae minus voluptatem suscipit.,Technology,Agra,0.7750143267553482,44,True,969
2025-05-22 01:50:10.437566,ABP News,Election preparations underway in Ghaziabad,Election preparations underway in Ghaziabad. Quos doloribus nihil. Quos quaerat aliquid et perspiciatis. Occaecati atque ea expedita. Ratione possimus quisquam incidunt exercitationem. Autem ullam quam eius. Facere animi dolorum doloremque nostrum.,Politics,Ghaziabad,0.60677416766749,31,True,872
2025-05-25 11:10:43.787997,News18,Latest Crime updates in Patna,Latest Crime updates in Patna. Accusantium qui ex dolorum delectus beatae. Ab inventore saepe labore possimus nisi unde. Est alias quae impedit consectetur. Quidem eum saepe at. Voluptates tempore reiciendis quam.,Crime,Patna,0.8336977622471122,31,False,669
2025-05-03 17:53:38.168641,Republic TV,Latest Sports updates in Mumbai,Latest Sports updates in Mumbai. Ea voluptates ullam beatae. Alias dolorum commodi debitis. Dolorem nesciunt similique. Ullam rerum hic voluptatum necessitatibus beatae expedita. Dolorum iusto harum corporis nisi alias asperiores.,Sports,Mumbai,0.430059719200078,30,True,59
2025-05-18 23:05:46.319945,CNN-News18,Road construction project launched in Bhopal,Road construction project launched in Bhopal. Ex impedit atque eum. Ex debitis adipisci consequuntur deleniti consectetur laboriosam fugit. Eos delectus quia nobis itaque deleniti ipsa. Delectus aliquid laborum. Distinctio ullam ex porro molestiae tempore molestias. Ducimus ipsa ipsum harum minima nesciunt hic.,Infrastructure,Bhopal,0.5893378770781802,42,True,313
2025-05-17 22:26:19.407867,Indian Express,Entertainment news from Surat,Entertainment news from Surat. Dolorem nesciunt in praesentium labore. Sequi expedita impedit. Quam repudiandae incidunt ad. Magni provident consequatur est laudantium. Qui delectus vero sequi tempore voluptates delectus. Ratione porro voluptatem corrupti.,Entertainment,Surat,0.41898534340680926,32,False,444
2025-05-23 11:02:57.536087,Indian Express,New policy announced for Visakhapatnam,New policy announced for Visakhapatnam. Iusto architecto hic velit. Nobis neque incidunt quo. Eum numquam voluptatibus. Esse tenetur hic repudiandae atque. Sunt et molestiae ipsum eligendi est. Neque sed aspernatur nihil velit libero sequi dolore. Quae corrupti eveniet. Rerum expedita ratione ullam voluptate dolore.,Politics,Visakhapatnam,0.33449783731363913,44,True,835
2025-04-30 16:46:05.358814,CNN-News18,Road construction project launched in Visakhapatnam,Road construction project launched in Visakhapatnam. Expedita dicta hic porro a. Quia aspernatur cupiditate rerum fugit. Quaerat natus ratione debitis. Dicta dolores eveniet eum pariatur repellendus unde ex.,Infrastructure,Visakhapatnam,0.3633965583270585,28,False,323
2025-05-08 01:34:38.152709,Indian Express,Smart city initiative expands to Bhopal,Smart city initiative expands to Bhopal. Cupiditate eum repudiandae modi facere tempore ipsum. Tempora velit quae sit facere voluptatem qui. Ullam quaerat ab impedit. Dolorem voluptatibus deleniti magni quidem delectus. Laudantium dolorem doloremque dolorum quibusdam dolore maiores.,Infrastructure,Bhopal,0.5868618081668465,37,True,573
2025-05-02 01:58:37.260826,Republic TV,Latest Environment updates in Bhopal,Latest Environment updates in Bhopal. Expedita iure ex eligendi. Reprehenderit suscipit minima vel quod ipsam. Corrupti soluta repellendus. Alias asperiores asperiores tempora. Atque maiores neque voluptatum veniam assumenda. Illum provident vero molestias veritatis cumque. Vitae qui incidunt expedita sequi nisi esse molestiae.,Environment,Bhopal,0.902329402295464,42,False,773
2025-05-27 15:30:43.344455,ABP News,Health news from Pune,Health news from Pune. Pariatur necessitatibus fuga doloremque similique. Dolor recusandae similique quasi natus aspernatur. Sit hic illo omnis a qui eaque eius.,Health,Pune,0.9481198994383868,23,True,255
2025-05-05 11:29:23.298945,News18,Latest Environment updates in Delhi,Latest Environment updates in Delhi. Quia inventore distinctio et natus quas. Asperiores deserunt pariatur officia rem laborum. Velit molestiae exercitationem nam optio saepe. Deserunt voluptas similique temporibus pariatur.,Environment,Delhi,0.5365966849575876,28,False,511
2025-05-05 17:49:33.452984,News18,Latest Crime updates in Thane,Latest Crime updates in Thane. Minus nam ducimus dicta doloremque eius. Magni commodi facilis perferendis. In laborum perferendis. Nisi minima non sapiente.,Crime,Thane,0.3432924605737169,22,True,716
2025-05-11 08:43:07.518354,Times of India,Latest Crime updates in Bhopal,Latest Crime updates in Bhopal. Ratione et et accusantium consequuntur magni. Quas molestias magni tempore. Amet inventore est sit. Omnis debitis fugiat accusamus libero. Minus quisquam magnam quod maxime. Molestias maxime natus sit. Doloremque non voluptas laborum dignissimos ad facere. Reprehenderit eaque hic recusandae accusamus quae laboriosam.,Crime,Bhopal,0.9815434040638156,47,False,47
2025-05-15 07:38:24.599723,ABP News,Entertainment news from Indore,Entertainment news from Indore. Corporis ex modi necessitatibus. Culpa fuga quisquam deserunt quam ipsam voluptas voluptatum. Quidem debitis numquam ipsum neque ab. Facilis molestias consequatur vel a fugit distinctio. Neque facilis saepe magnam suscipit. Magni nihil maxime deleniti. Soluta aperiam a eligendi consectetur.,Entertainment,Indore,0.42432192868740837,43,False,842
2025-05-20 17:18:49.816276,Aaj Tak,Political rally draws thousands in Visakhapatnam,Political rally draws thousands in Visakhapatnam. Accusantium voluptatem quos laudantium voluptatibus. Voluptatem eum eum magni aut iure repellat. Aspernatur minima saepe eos. Suscipit debitis quibusdam ad. Ut iure a fugiat id alias laboriosam a. Mollitia accusantium sed incidunt dicta repellendus odit repellendus. Possimus officia explicabo facilis nisi odio.,Politics,Visakhapatnam,0.9111238657853626,48,True,310
2025-05-05 09:17:27.377468,News18,Crime news from Chennai,Crime news from Chennai. Nihil atque rerum. Unde at sit reprehenderit enim hic odit. Dolorem nam qui dolorum commodi ea. Maiores nulla in recusandae.,Crime,Chennai,0.41562649481654473,24,True,521
2025-05-07 15:21:21.097044,NDTV,Election preparations underway in Nagpur,Election preparations underway in Nagpur. Modi deleniti totam explicabo ea rem dignissimos. Vitae officiis doloremque repudiandae. Autem eius repudiandae eligendi in. Labore aspernatur nisi sunt. Maiores quos tenetur quas iste numquam tempora.,Politics,Nagpur,0.7911230241029177,32,False,231
2025-05-13 10:51:25.949036,NDTV,Crime news from Bangalore,Crime news from Bangalore. Sapiente rem non esse quae soluta. Magni consectetur quae dicta. Temporibus enim tempore ad labore sit. Libero rem excepturi. Ut suscipit esse earum recusandae.,Crime,Bangalore,0.7763024197976218,28,True,594
2025-05-06 15:43:43.082087,Hindu,Road construction project launched in Visakhapatnam,Road construction project launched in Visakhapatnam. Asperiores vel praesentium. Doloribus similique illum sit sint omnis. Sunt maxime accusantium tenetur. Eveniet maiores ducimus. Nulla consectetur asperiores aliquam nemo. Nobis aperiam sed facere. Aliquam minus deleniti molestiae. Quas voluptatem laudantium non modi suscipit quod rerum.,Infrastructure,Visakhapatnam,0.3550513053914838,43,True,673
2025-05-05 23:12:23.418782,Times of India,Entertainment news from Ahmedabad,Entertainment news from Ahmedabad. Atque laboriosam velit incidunt facere odio. Quisquam a amet corporis. Facere culpa quia assumenda officia quibusdam. Dolorem animi culpa eius velit. Officiis eos voluptate adipisci itaque. Laborum accusantium doloremque provident. Eaque fugiat tenetur distinctio sit adipisci minima. Reprehenderit repudiandae alias dicta vero.,Entertainment,Ahmedabad,0.5403811500251544,46,True,518
2025-05-12 09:19:20.794106,Indian Express,Entertainment development in Bhopal,Entertainment development in Bhopal. Numquam consectetur quaerat eos. Enim et voluptatum dicta ad nam. Dolores officia ab corrupti aspernatur soluta. Laborum veniam voluptates laboriosam. Cumque minima porro sint atque ut nulla. Accusamus minus aspernatur. In qui optio consequatur.,Entertainment,Bhopal,0.8562110044319955,38,False,616
2025-05-09 21:38:14.084005,Aaj Tak,Sports news from Ahmedabad,Sports news from Ahmedabad. Porro explicabo soluta hic. Amet voluptas placeat veniam delectus. Dicta autem unde consequuntur. Quia dolor assumenda cum. Quam expedita illo voluptate optio temporibus quae. Reiciendis alias aperiam nulla ducimus reprehenderit. Voluptatibus dolore hic facere molestias incidunt rem. Error saepe dolor illum sapiente dignissimos.,Sports,Ahmedabad,0.7628847842960889,47,False,842
2025-05-23 18:19:53.152549,Republic TV,Environment development in Delhi,Environment development in Delhi. Rerum pariatur eius officiis asperiores necessitatibus. Inventore vero ad. Nobis quas necessitatibus. Soluta ex omnis a. Earum quidem voluptas quisquam eligendi. Deleniti vitae beatae magni vitae nesciunt magnam. Sapiente dolore hic at eaque magnam. Incidunt iure quod ducimus harum.,Environment,Delhi,0.9624222633369368,43,False,940
2025-05-02 21:15:44.229489,Times of India,Health news from Ahmedabad,Health news from Ahmedabad. Velit libero asperiores asperiores reprehenderit in mollitia. Officia aut sapiente pariatur voluptatem esse. Hic vel soluta eum assumenda. Necessitatibus commodi ipsum sapiente nihil. Ut suscipit vero reprehenderit tempora. Optio aspernatur explicabo esse natus dicta fuga. Unde maiores eaque quis fuga.,Health,Ahmedabad,0.7218664849646299,44,True,922
2025-05-19 20:30:06.367067,CNN-News18,Crime news from Ahmedabad,Crime news from Ahmedabad. Animi voluptas harum odio. Ipsum voluptas quo veritatis illo eveniet nemo. Numquam possimus quis eligendi. Ullam quas libero quos mollitia ipsum in.,Crime,Ahmedabad,0.726048119847775,26,True,207
2025-05-24 05:22:20.928166,Times of India,Education development in Nashik,Education development in Nashik. Tempora veritatis doloribus dicta quis labore. Veritatis numquam ipsa tempore explicabo. Fuga quod quia aspernatur doloribus. Error numquam enim alias inventore. Eligendi necessitatibus assumenda.,Education,Nashik,0.9690188486657039,28,True,503
2025-05-03 01:17:42.668981,ABP News,Latest Health updates in Vadodara,Latest Health updates in Vadodara. Eius vel soluta aspernatur facilis voluptas. Optio mollitia animi quia soluta quos. Minima animi aliquid quasi nulla. Modi corrupti nihil doloremque nam illo esse. Error ex reprehenderit laudantium autem dolor quasi praesentium. Voluptates expedita iste. Facilis sint fuga tenetur voluptatum.,Health,Vadodara,0.824810908576701,45,False,49
2025-04-30 19:22:44.015028,Hindu,Sports news from Visakhapatnam,Sports news from Visakhapatnam. Aliquam harum natus tempore amet nemo. Tempora sapiente commodi pariatur. Dolorem fuga officia harum dicta illo. Vero sit recusandae mollitia debitis ex vitae. Corrupti voluptatum sapiente eius atque. Rerum sed labore minus nulla. Nisi nemo explicabo quod repudiandae.,Sports,Visakhapatnam,0.8106415084844056,42,True,145
2025-05-25 22:42:42.156868,Times of India,Smart city initiative expands to Bhopal,Smart city initiative expands to Bhopal. Alias facilis corrupti explicabo eos animi sit. Quasi molestiae dignissimos sint. Blanditiis quis sit tenetur nisi. Ipsam expedita accusamus. Delectus consectetur ab corporis expedita quisquam. Consequuntur nesciunt dignissimos rem quasi.,Infrastructure,Bhopal,0.7927150838548092,36,True,789
2025-05-26 11:23:21.246384,Hindu,Latest Health updates in Mumbai,Latest Health updates in Mumbai. Quaerat impedit blanditiis veniam odit. Provident asperiores ea qui. Vel consequatur rerum ea. Impedit debitis consequatur impedit blanditiis. Perspiciatis fugit harum consequatur dolor. Nam ut mollitia.,Health,Mumbai,0.8921276932638118,31,True,366
2025-05-15 04:49:20.494676,Indian Express,Smart city initiative expands to Vadodara,Smart city initiative expands to Vadodara. Aliquam maxime reiciendis fugiat. Harum quae dicta error molestiae vitae nisi placeat. Doloribus odio neque sit sapiente. Quis recusandae beatae occaecati vel minus adipisci itaque. Deleniti impedit facilis reprehenderit sapiente ut tempore. Sit reiciendis porro itaque impedit fugiat. Quisquam ullam autem et possimus architecto maiores voluptas. Quos assumenda quo illum minima hic commodi.,Infrastructure,Vadodara,0.5431295741017668,59,False,156
2025-05-19 17:26:38.546960,Hindu,New policy announced for Agra,New policy announced for Agra. Eius officia neque neque quisquam incidunt magni quod. In voluptatibus voluptas eius maxime fugiat placeat. Dolorem est incidunt laudantium. Mollitia alias ab fugiat ad. Temporibus magni nam velit consequuntur at similique minima. Optio natus saepe mollitia. Dolorum ea minus doloremque accusamus asperiores.,Politics,Agra,0.8395587463145082,47,False,748
2025-05-05 20:18:16.358397,Hindu,Health news from Patna,Health news from Patna. Quia itaque animi velit. A accusamus quae repudiandae nobis. Adipisci voluptates unde est quas. Consequatur tenetur quisquam. Molestiae distinctio illo provident fuga dicta molestiae. Dicta dignissimos eveniet dicta a. Possimus libero quo est recusandae dolorum tempore.,Health,Patna,0.74992434247172,40,True,833
2025-05-02 13:51:03.742115,Times of India,Latest Entertainment updates in Pimpri-Chinchwad,Latest Entertainment updates in Pimpri-Chinchwad. Exercitationem quaerat consectetur animi consequuntur inventore. Ratione quae eos atque illo similique. Distinctio eos assumenda perferendis quo deserunt magnam amet. Suscipit culpa optio incidunt accusamus accusantium. Sequi qui praesentium aperiam beatae sunt dolorum. At qui ipsam molestiae soluta. Expedita ipsa porro culpa. Ipsa distinctio quasi dolor laborum.,Entertainment,Pimpri-Chinchwad,0.7399046845824491,52,True,645
2025-05-06 21:17:31.202641,CNN-News18,Environment news from Hyderabad,Environment news from Hyderabad. Veritatis porro totam possimus. Doloribus molestias pariatur veniam qui quae quaerat. Pariatur molestias nam. Debitis culpa repudiandae illum illum magnam. Ut quis ut nemo aliquam. Atque debitis repellendus reprehenderit. Nostrum deserunt incidunt soluta vitae quis. Dolores voluptatem debitis.,Environment,Hyderabad,0.8310216631601848,42,False,15
2025-05-10 10:05:42.280264,Zee News,Entertainment development in Jaipur,Entertainment development in Jaipur. Debitis accusamus animi esse. Quisquam reprehenderit est doloremque harum magni. Itaque accusamus dolore quae esse saepe. Odit odio repellendus ut occaecati consequuntur.,Entertainment,Jaipur,0.9083089419702624,26,True,296
2025-05-05 18:16:24.512446,Zee News,Crime development in Kanpur,Crime development in Kanpur. Dolor dolore iste quia fugiat. Reprehenderit dicta praesentium voluptates alias alias dolorum. Quasi aliquid earum rerum magni nihil deleniti recusandae. Deserunt nam recusandae recusandae nobis deserunt. Esse voluptate praesentium cum quidem culpa hic.,Crime,Kanpur,0.45934423711544564,37,True,211
2025-05-12 06:03:52.801223,Republic TV,Latest Business updates in Bangalore,Latest Business updates in Bangalore. Voluptatum quos a accusamus cum officia. Eius similique error fuga. Illo ullam doloremque dicta. Perspiciatis laudantium officiis. Ducimus dolore quaerat asperiores neque. Repellendus officia praesentium voluptatum blanditiis maiores adipisci deserunt.,Business,Bangalore,0.7988011662441283,35,True,866
2025-05-21 09:56:33.978959,ABP News,New policy announced for Thane,New policy announced for Thane. Quidem similique eum magni quidem voluptatibus. Numquam dolorem quis ipsum nesciunt. Libero magni inventore aspernatur. Praesentium iusto tenetur distinctio maiores temporibus. In numquam possimus nostrum. Ipsam vero quas ducimus similique. Sint natus maiores iste. Cum in natus ipsa.,Politics,Thane,0.464367700168403,43,True,21
2025-05-13 01:07:54.311876,Indian Express,Technology news from Ahmedabad,Technology news from Ahmedabad. Suscipit neque sed quod. Animi porro facilis facilis. Molestiae suscipit temporibus dolorem rerum delectus illum. Doloribus facilis eos rem officiis. Maiores ex assumenda itaque ab. Quidem quae saepe porro unde dolorum. Porro perferendis corrupti vel saepe. Eaque ipsa similique minus iste.,Technology,Ahmedabad,0.4400942763174117,45,False,795
2025-05-04 01:56:36.161358,Aaj Tak,Latest Technology updates in Kanpur,Latest Technology updates in Kanpur. Fugit suscipit dicta sint earum earum. Laboriosam iure cumque provident est qui sapiente quas. Dolorum voluptatum rem.,Technology,Kanpur,0.5361443981559451,22,True,921
2025-05-27 07:58:16.673620,NDTV,Entertainment news from Visakhapatnam,Entertainment news from Visakhapatnam. Modi mollitia tenetur inventore distinctio maxime pariatur. Magni molestiae tempore magni excepturi laborum. Aperiam mollitia delectus repellat et inventore aut. Vero delectus iure odit sed.,Entertainment,Visakhapatnam,0.9095340538693952,29,True,458
2025-05-21 19:58:19.580311,CNN-News18,Latest Health updates in Nagpur,Latest Health updates in Nagpur. Fuga corrupti rerum qui. Harum adipisci maiores quae numquam. Accusantium assumenda corrupti dicta consequatur atque. Aliquid aliquam ipsum autem hic dolorum. Eaque ea blanditiis aliquam. Voluptatum praesentium natus minus voluptates odio.,Health,Nagpur,0.9445786517800869,36,True,360
2025-05-17 17:38:05.992100,Aaj Tak,Education news from Agra,Education news from Agra. Debitis ducimus cumque quidem ad. Ratione quis nulla deleniti. Atque facilis assumenda id unde. Rem provident dolores ut iure sit.,Education,Agra,0.9169155221050069,24,False,608
2025-05-18 10:49:27.711937,Indian Express,Health news from Nagpur,Health news from Nagpur. Illo quod ullam voluptas. Maxime dicta recusandae dolorem quasi repudiandae illo. Autem at quod praesentium officia. Perspiciatis suscipit consequuntur quis esse. Itaque rem numquam laborum voluptate. Sunt excepturi ab. Rem odio magni ea eos a.,Health,Nagpur,0.3048261754477942,39,False,865
2025-05-27 22:26:12.268795,News18,Latest Education updates in Ghaziabad,Latest Education updates in Ghaziabad. Distinctio eaque similique iusto vel sint quibusdam. Harum natus rem voluptas voluptatum amet. Eaque suscipit inventore quis fuga. Quis quas numquam tempora aspernatur harum repellendus.,Education,Ghaziabad,0.8289351599996768,30,False,752
2025-05-14 13:25:13.498319,Aaj Tak,Education news from Pune,Education news from Pune. Provident omnis voluptatem temporibus ullam laudantium. Accusantium aliquam perspiciatis eveniet possimus esse. Veniam repellendus quas doloribus qui consequatur consectetur. Voluptate veritatis aliquam labore. Itaque perspiciatis aut rerum tempore.,Education,Pune,0.38603026277200103,32,False,930
2025-05-14 03:08:03.187489,Hindu,New policy announced for Mumbai,New policy announced for Mumbai. Quam cum repellendus consequuntur id unde recusandae. Earum necessitatibus ab. Iusto dolores distinctio iste ipsa.,Politics,Mumbai,0.5732931895013915,20,True,111
2025-05-14 00:48:08.408243,CNN-News18,Business development in Nashik,Business development in Nashik. Ducimus consequatur ipsum ab quidem animi consequuntur id. Laborum expedita recusandae aliquam quibusdam optio delectus. Quos id repellendus similique aspernatur.,Business,Nashik,0.7304236408660179,24,True,520
2025-05-26 23:15:38.437392,Indian Express,Entertainment development in Bangalore,Entertainment development in Bangalore. Assumenda aspernatur quos. Iusto dolor quasi consequatur facilis tenetur. Laboriosam expedita omnis earum. Eum neque rem earum repellat incidunt minus. Doloremque assumenda rem numquam ad eligendi. Iusto consequatur molestias modi vitae fugit. Temporibus voluptate impedit nostrum perspiciatis.,Entertainment,Bangalore,0.5442001961270497,41,True,177
2025-05-23 13:06:23.344213,CNN-News18,New policy announced for Vadodara,New policy announced for Vadodara. Nam quis quaerat explicabo repudiandae. Earum ad officiis hic sit error nulla. Sequi eligendi repellat quae sapiente earum debitis. Nostrum veritatis repudiandae officia explicabo. Ea nobis quidem consequuntur. Suscipit veritatis id nostrum corporis tempore.,Politics,Vadodara,0.4382431434630817,39,False,204
2025-05-03 00:37:58.906391,Hindu,Entertainment news from Lucknow,Entertainment news from Lucknow. Eius quis vel ratione magni saepe. Exercitationem occaecati ab debitis. Corporis beatae quaerat minus fugiat. Sit eligendi esse voluptatum.,Entertainment,Lucknow,0.6869343231431146,23,True,850
2025-05-17 03:54:03.217273,ABP News,Latest Technology updates in Ghaziabad,Latest Technology updates in Ghaziabad. Iure deleniti dicta nulla vero. Inventore rerum quaerat nobis. Quo exercitationem dolorem dolorem rem blanditiis ea sed. Molestias cumque voluptates ratione provident. Illo magni officia molestias autem odio provident. Nemo dolores voluptate culpa tempora autem. Harum similique qui neque est nesciunt consequatur sapiente.,Technology,Ghaziabad,0.6036687562010812,48,False,516
2025-05-07 19:37:33.744500,Republic TV,Latest Crime updates in Mumbai,Latest Crime updates in Mumbai. Ullam pariatur porro ipsum dignissimos. Assumenda nihil voluptatum cumque fuga corporis. Fuga soluta vero quam consequatur vitae pariatur. Unde tempora enim eaque eligendi. Amet sapiente aperiam dignissimos assumenda. Ducimus cumque veritatis repellat ad itaque. Nemo autem quae.,Crime,Mumbai,0.6112243079626791,42,True,911
2025-05-07 08:26:01.792842,NDTV,Smart city initiative expands to Pimpri-Chinchwad,Smart city initiative expands to Pimpri-Chinchwad. Totam consectetur modi inventore. Maiores quaerat nam placeat eligendi sed et. Rerum eos perferendis magni. Hic ab consequuntur tempora beatae vitae.,Infrastructure,Pimpri-Chinchwad,0.9044618192859064,27,False,875
2025-05-09 22:57:02.472815,News18,Latest Business updates in Indore,Latest Business updates in Indore. Quos eum quidem et minima. Eveniet delectus eligendi perspiciatis recusandae debitis. Voluptatem pariatur ipsa dolor dolores ratione. Architecto reprehenderit earum deleniti ex inventore vel.,Business,Indore,0.47805167131892456,29,False,864
2025-05-22 17:18:52.772830,CNN-News18,Political rally draws thousands in Vadodara,Political rally draws thousands in Vadodara. Incidunt sint sunt odio nisi odit neque. Vitae libero rerum corporis. Reiciendis exercitationem aperiam odit aut possimus dolores. Fugit beatae asperiores a nihil neque necessitatibus.,Politics,Vadodara,0.8379633568435365,31,True,214
2025-05-12 05:20:38.566255,Republic TV,Education news from Delhi,Education news from Delhi. Repellendus vel mollitia nobis voluptatem quaerat fuga rem. Consectetur incidunt repudiandae aperiam perspiciatis. Distinctio odio dolorum quibusdam ratione iusto. Repudiandae neque qui occaecati consectetur inventore. Vel sapiente quisquam voluptates ab. Sunt similique quibusdam voluptatum excepturi vitae ipsa.,Education,Delhi,0.5115412209384168,41,True,415
2025-05-22 21:00:39.567396,Hindu,Environment news from Mumbai,Environment news from Mumbai. Nobis consequuntur sit placeat nam suscipit eligendi tenetur. Quibusdam fuga suscipit dolorum culpa exercitationem. Atque quisquam quidem. Nostrum laboriosam accusamus consequuntur ullam exercitationem. Laudantium laborum laborum earum.,Environment,Mumbai,0.4500821220171155,31,True,304
2025-05-19 07:30:39.788555,ABP News,Entertainment development in Jaipur,Entertainment development in Jaipur. Incidunt voluptate quos. Molestias tempore eligendi at. Sapiente ipsum aut quae error. Molestias delectus earum laudantium. Natus id ipsum aliquam totam. Delectus voluptas expedita iure reiciendis ipsam iste. Itaque voluptate atque temporibus. Ratione assumenda dolorum minus reprehenderit molestiae modi eligendi.,Entertainment,Jaipur,0.4533820572593838,44,False,742
